timestamp,gsr_z,hr_bpm
0,0.6847,60.28
1000,0.6497,61.06
2000,0.5496,65.76
3000,1.3287,65.45
4000,1.1589,68.11
5000,0.7786,73.21
6000,0.8245,76.61
7000,0.6451,70.92
8000,0.2424,68.61
9000,0.0983,70.3
10000,0.4977,72.48
11000,0.4877,70.43
12000,0.8394,61.83
13000,0.7264,63.29
14000,0.9765,66.68
15000,1.0848,70.95
16000,0.6452,72.07
17000,0.4442,71.7
18000,0.5942,66.38
19000,0.0369,64.65
20000,-0.0206,66.16
21000,0.0316,65.72
22000,0.0322,66.54
23000,-0.0534,61.67
24000,0.0145,62.98
25000,-0.0221,62.47
26000,0.0055,60.98
27000,0.0081,58.81
28000,-0.0137,59.38
29000,0.0741,57.99
