timestamp,gsr_z,hr_bpm
0,1.4388,69.23
1000,1.0532,73.1
2000,0.7715,80.03
3000,0.5771,75.6
4000,0.9045,71.5
5000,0.9129,70.95
6000,0.9611,67.95
7000,0.6585,61.69
8000,0.6391,67.74
9000,0.7625,71.87
10000,1.2302,66.55
11000,1.3094,66.46
12000,1.2042,65.82
13000,1.4796,63.67
14000,1.3244,61.1
15000,1.2945,60.72
16000,1.4711,58.94
17000,1.3757,60.57
18000,1.6818,62.63
19000,1.9285,60.26
20000,1.7376,58.78
21000,1.9113,61.6
22000,1.5023,68.46
23000,1.5033,63.7
24000,1.6401,62.25
25000,1.7683,70.71
26000,2.1069,70.22
27000,2.322,66.8
28000,2.2685,72.57
29000,2.0126,70.31
