timestamp,gsr_z,hr_bpm
0,1.4083,75.66
1000,1.6515,69.0
2000,1.7,65.39
3000,1.6728,63.22
4000,1.6649,68.24
5000,1.4078,75.38
6000,1.6481,70.14
7000,1.0387,70.24
8000,0.9607,66.17
9000,0.6609,66.39
10000,0.7255,61.77
11000,0.7054,66.97
12000,0.3457,70.11
13000,0.2864,67.57
14000,-0.0405,60.35
15000,-0.0303,63.06
16000,-0.04,68.33
17000,-0.0083,67.85
18000,0.0772,64.56
19000,0.0012,70.3
20000,0.0282,75.88
21000,0.0289,73.26
22000,0.0297,71.4
23000,0.0324,66.94
24000,-0.0424,74.08
25000,0.1949,72.17
26000,0.3352,69.03
27000,0.0697,63.29
28000,-0.0458,71.0
29000,0.0216,71.54
