timestamp,gsr_z,hr_bpm
0,1.0165,59.36
1000,1.1663,58.96
2000,1.1899,61.13
3000,0.9179,62.85
4000,1.5235,59.19
5000,1.4513,59.48
6000,1.5973,61.37
7000,1.6529,60.89
8000,1.7112,58.61
9000,2.0229,63.55
10000,1.9007,65.51
11000,2.2884,68.18
12000,2.058,62.64
13000,2.3164,59.36
14000,2.3052,67.39
15000,2.2776,65.42
16000,2.0765,61.14
17000,2.1864,61.08
18000,2.0754,66.79
19000,2.2486,71.88
20000,2.3347,71.77
21000,2.2883,72.96
22000,2.3546,72.57
23000,2.3101,76.44
24000,2.2637,67.13
25000,2.322,67.25
26000,2.3273,65.1
27000,2.2741,67.17
28000,2.3531,66.44
29000,2.2998,62.15
