timestamp,gsr_z,hr_bpm
0,0.8969,78.21
1000,0.9388,74.63
2000,0.5283,70.59
3000,0.5553,66.46
4000,0.56,66.33
5000,0.7088,63.85
6000,0.8017,66.65
7000,0.4455,76.02
8000,-0.0531,76.85
9000,-0.0652,70.92
10000,0.0072,68.63
11000,-0.0576,68.18
12000,0.0194,71.97
13000,0.0256,69.47
14000,-0.053,67.69
15000,-0.0026,70.99
16000,0.0042,69.85
17000,0.1782,70.75
18000,0.3218,70.92
19000,0.1721,70.28
20000,0.0382,66.08
21000,-0.0332,63.37
22000,-0.0378,64.19
23000,-0.0383,65.37
24000,-0.0027,64.44
25000,0.0131,63.38
26000,0.0153,68.54
27000,-0.0145,71.27
28000,0.0288,64.88
29000,0.0432,64.07
