timestamp,gsr_z,hr_bpm
0,0.6592,84.01
1000,0.6331,74.24
2000,0.5616,76.55
3000,0.9661,79.68
4000,0.9393,81.06
5000,0.7421,82.22
6000,0.7902,82.85
7000,0.7657,78.65
8000,1.5209,75.5
9000,1.886,74.03
10000,2.0189,76.86
11000,2.2834,68.77
12000,2.2499,70.36
13000,1.9813,77.61
14000,1.7422,74.27
15000,0.9727,73.91
16000,0.8977,79.13
17000,0.7924,76.02
18000,0.9137,73.43
19000,0.9144,76.1
20000,0.9121,75.88
21000,0.691,69.68
22000,1.4696,73.8
23000,1.7766,78.82
24000,2.0399,71.67
25000,1.9373,73.22
26000,1.7666,74.45
27000,1.4973,71.96
28000,1.1201,70.66
29000,1.2194,75.47
