timestamp,gsr_z,hr_bpm
0,0.3297,80.2
1000,0.6236,78.4
2000,0.6716,81.22
3000,0.2281,78.53
4000,0.4169,82.95
5000,0.5022,83.26
6000,0.3692,79.55
7000,0.1602,80.19
8000,0.0197,80.81
9000,0.0109,80.81
10000,-0.0174,78.81
11000,-0.0169,78.56
12000,0.0107,81.07
13000,0.0473,80.49
14000,0.0062,80.88
15000,0.0527,78.0
16000,-0.0133,75.47
17000,0.0058,77.12
18000,0.0309,81.87
19000,-0.0189,79.59
20000,0.4535,77.95
21000,0.2021,78.87
22000,0.0752,78.83
23000,-0.0517,83.19
24000,0.0987,78.82
25000,-0.0263,81.97
26000,-0.0381,82.21
27000,0.0887,80.72
28000,0.026,81.96
29000,-0.0029,81.79
