timestamp,gsr_z,hr_bpm
0,1.1729,75.5
1000,2.0135,77.97
2000,1.8094,81.31
3000,2.25,84.02
4000,2.2487,81.95
5000,1.9287,83.41
6000,1.9736,83.78
7000,1.7292,76.88
8000,1.5083,77.62
9000,1.6871,78.69
10000,1.4508,72.25
11000,1.6643,73.31
12000,1.4808,80.96
13000,1.5664,77.22
14000,1.0694,72.07
15000,0.8254,69.5
16000,0.5487,72.73
17000,0.573,69.86
18000,0.0704,75.84
19000,0.0232,78.03
20000,0.0385,80.26
21000,0.0436,80.49
22000,-0.053,83.96
23000,0.0129,79.78
24000,0.0013,77.21
25000,0.0276,79.96
26000,-0.0422,79.12
27000,-0.0117,74.02
28000,0.0224,71.86
29000,0.0007,72.66
