timestamp,gsr_z,hr_bpm
0,0.355,68.3
1000,0.3034,69.86
2000,0.0411,68.19
3000,0.1627,67.88
4000,0.1581,63.57
5000,0.4118,60.82
6000,0.3346,60.86
7000,0.3644,59.61
8000,0.6622,59.4
9000,0.8393,59.56
10000,0.428,61.06
11000,0.387,61.69
12000,0.6031,62.0
13000,0.8112,62.73
14000,0.4099,68.39
15000,0.0291,70.37
16000,-0.0215,66.16
17000,-0.0137,70.17
18000,-0.0265,68.43
19000,0.0538,70.47
20000,-0.045,70.32
21000,-0.0079,72.63
22000,-0.0092,74.1
23000,0.009,73.37
24000,0.0167,69.6
25000,0.0414,66.67
26000,0.0128,67.07
27000,0.0351,67.87
28000,0.0066,70.0
29000,-0.0308,73.02
