timestamp,gsr_z,hr_bpm
0,0.61,61.19
1000,0.7258,64.02
2000,0.6046,68.41
3000,0.4456,68.88
4000,1.4964,64.92
5000,2.1292,67.86
6000,2.3447,70.94
7000,2.1646,72.44
8000,2.0721,71.56
9000,2.2419,70.2
10000,2.2332,66.45
11000,2.2921,69.68
12000,2.254,70.66
13000,2.2608,78.58
14000,2.3436,72.17
15000,2.2648,70.41
16000,2.3023,68.19
17000,2.2991,71.01
18000,2.341,67.45
19000,2.285,63.27
20000,2.2551,62.41
21000,2.2651,64.44
22000,2.3172,64.38
23000,2.2734,64.31
24000,2.2531,63.84
25000,2.2877,60.99
26000,2.296,59.07
27000,2.3095,62.43
28000,2.2998,64.1
29000,2.2626,61.9
