timestamp,gsr_z,hr_bpm
0,1.1933,60.14
1000,1.0634,63.27
2000,0.6009,61.88
3000,1.1076,58.86
4000,0.8978,60.31
5000,1.2598,60.45
6000,0.8775,61.21
7000,1.108,60.43
8000,0.6788,63.81
9000,0.7595,69.78
10000,0.5519,64.76
11000,0.274,63.26
12000,0.1577,70.09
13000,0.2314,70.58
14000,-0.0398,58.99
15000,-0.0141,58.96
16000,-0.0616,60.03
17000,-0.023,60.36
18000,0.0246,61.37
19000,-0.0034,59.3
20000,0.0415,61.62
21000,0.0841,63.11
22000,0.0128,59.62
23000,0.061,59.1
24000,-0.0386,58.29
25000,0.0319,60.65
26000,0.0598,59.08
27000,0.1247,58.66
28000,0.2427,59.36
29000,0.5888,61.07
