timestamp,gsr_z,hr_bpm
0,0.7314,59.36
1000,0.6553,60.66
2000,0.7215,64.08
3000,0.8252,64.86
4000,0.1746,64.8
5000,0.0606,66.65
6000,-0.0015,73.53
7000,0.0866,76.92
8000,-0.0103,67.95
9000,-0.0548,64.66
10000,0.0201,67.47
11000,-0.0147,69.85
12000,-0.0519,63.65
13000,0.0147,68.3
14000,0.0403,67.06
15000,0.011,69.46
16000,0.0126,72.09
17000,0.0277,68.53
18000,-0.012,65.76
19000,-0.0251,62.59
20000,0.0213,66.86
21000,0.0284,71.74
22000,0.0206,69.99
23000,-0.0711,67.21
24000,0.007,71.47
25000,0.0187,73.85
26000,-0.0201,70.31
27000,-0.0147,72.51
28000,0.0684,69.82
29000,-0.0076,75.99
