timestamp,gsr_z,hr_bpm
0,0.7542,69.56
1000,0.7442,75.41
2000,0.731,72.07
3000,0.5605,73.4
4000,0.3159,74.56
5000,0.3743,73.62
6000,0.2053,70.27
7000,0.36,62.42
8000,0.5829,66.1
9000,0.967,69.02
10000,1.3473,65.41
11000,1.2568,62.4
12000,1.3984,58.24
13000,0.9393,64.8
14000,0.7259,68.42
15000,0.9008,61.41
16000,0.642,64.49
17000,0.5617,63.6
18000,0.0175,67.9
19000,-0.0359,67.03
20000,0.1302,65.48
21000,0.042,65.61
22000,0.0244,69.51
23000,0.0107,69.61
24000,0.9994,72.28
25000,1.2751,73.52
26000,1.5519,79.14
27000,1.4075,73.33
28000,1.5174,67.48
29000,1.4904,70.59
