timestamp,gsr_z,hr_bpm
0,1.1057,80.08
1000,0.9534,80.62
2000,1.1631,79.41
3000,0.7571,81.59
4000,0.624,77.36
5000,0.4493,82.94
6000,0.8375,83.97
7000,1.256,83.57
8000,1.2059,74.59
9000,1.057,72.98
10000,1.128,78.74
11000,1.0123,77.87
12000,1.0813,78.7
13000,1.1265,74.17
14000,1.1356,72.89
15000,1.335,80.46
16000,1.8462,81.65
17000,1.3649,82.08
18000,1.4277,77.57
19000,2.2336,73.58
20000,2.282,79.04
21000,2.225,82.48
22000,2.2911,78.77
23000,2.3198,82.57
24000,2.2663,82.75
25000,2.3015,83.87
26000,2.3208,77.17
27000,2.3395,75.07
28000,2.089,67.43
29000,2.3037,67.39
