timestamp,gsr_z,hr_bpm
0,0.9799,64.41
1000,1.2036,67.35
2000,1.0331,67.82
3000,0.9388,70.56
4000,0.9033,68.06
5000,0.9837,72.41
6000,0.9843,73.56
7000,0.9497,65.17
8000,1.0137,61.0
9000,1.3615,58.98
10000,0.9284,59.72
11000,1.3126,62.24
12000,1.267,58.64
13000,1.7419,59.29
14000,2.0032,58.8
15000,1.9196,64.1
16000,2.2199,61.85
17000,2.2678,58.77
18000,2.0782,58.14
19000,1.9441,60.12
20000,2.2852,60.55
21000,2.3767,59.82
22000,2.273,62.29
23000,2.2341,60.4
24000,2.2701,59.15
25000,2.3183,61.03
26000,2.2357,59.5
27000,2.1506,59.12
28000,2.1063,59.31
29000,2.2949,61.37
