timestamp,gsr_z,hr_bpm
0,1.0109,58.9
1000,1.2894,58.92
2000,1.5341,58.8
3000,1.3728,62.49
4000,1.7219,60.03
5000,1.7004,58.8
6000,1.5578,59.73
7000,2.1197,60.59
8000,1.6542,60.63
9000,1.4567,60.8
10000,1.8748,59.1
11000,2.3243,61.28
12000,2.2923,59.3
13000,2.3174,59.62
14000,2.275,60.78
15000,2.3247,65.44
16000,2.31,59.38
17000,2.33,59.3
18000,2.2838,61.29
19000,2.2998,61.73
20000,2.2663,60.71
21000,2.2953,60.09
22000,2.2978,61.69
23000,2.3366,64.2
24000,2.2934,63.04
25000,2.2703,68.75
26000,2.2527,65.4
27000,2.3115,60.82
28000,2.2218,59.36
29000,2.2717,59.64
