timestamp,gsr_z,hr_bpm
0,0.1872,76.99
1000,-0.0076,76.08
2000,0.0124,69.28
3000,0.0161,72.8
4000,0.0598,71.89
5000,0.1522,70.62
6000,0.0242,70.39
7000,-0.0232,71.93
8000,0.0111,73.93
9000,0.2994,69.5
10000,0.0102,69.62
11000,0.0191,77.15
12000,0.0105,78.71
13000,0.0634,79.93
14000,0.004,76.52
15000,0.009,76.21
16000,0.0029,80.5
17000,-0.0018,69.57
18000,0.0713,66.55
19000,-0.0354,68.69
20000,1.2541,68.58
21000,1.2171,65.12
22000,0.8868,63.9
23000,1.3404,65.28
24000,1.2262,70.99
25000,0.7369,68.79
26000,0.688,72.75
27000,0.2006,72.73
28000,-0.0163,75.37
29000,-0.0334,70.26
