timestamp,gsr_z,hr_bpm
0,1.5177,64.79
1000,1.5282,68.27
2000,1.2431,65.27
3000,1.078,58.73
4000,0.947,58.94
5000,0.8816,60.26
6000,1.0028,59.11
7000,1.1,66.32
8000,1.0424,62.41
9000,1.2063,61.84
10000,1.383,61.87
11000,1.1423,64.24
12000,1.2137,58.91
13000,1.4943,58.68
14000,1.3336,61.62
15000,1.1449,62.82
16000,1.4331,58.81
17000,1.6016,61.21
18000,1.4683,59.72
19000,2.2645,59.4
20000,2.3031,60.27
21000,2.3375,61.57
22000,2.2412,61.13
23000,2.3191,63.14
24000,2.2211,63.74
25000,2.3125,63.08
26000,2.2206,64.02
27000,2.3285,69.31
28000,2.2414,69.72
29000,2.3192,72.58
