timestamp,gsr_z,hr_bpm
0,1.2065,62.74
1000,0.9714,59.65
2000,0.8651,64.46
3000,0.8116,65.41
4000,0.2271,63.88
5000,0.2473,60.66
6000,0.4465,63.92
7000,1.7957,62.3
8000,2.279,62.25
9000,2.3776,58.98
10000,2.3439,59.46
11000,1.7393,60.03
12000,1.4511,62.57
13000,1.3881,61.68
14000,1.4767,59.79
15000,1.7846,60.03
16000,2.3596,64.37
17000,2.2942,64.29
18000,2.2762,65.14
19000,2.3226,66.16
20000,2.3059,63.88
21000,2.3048,65.37
22000,2.3032,68.11
23000,2.2397,67.85
24000,2.323,69.7
25000,2.2156,67.24
26000,2.242,65.77
27000,2.2885,64.76
28000,2.3055,62.63
29000,2.2862,62.69
