timestamp,gsr_z,hr_bpm
0,1.1412,79.09
1000,0.9066,83.62
2000,1.0826,75.48
3000,0.9324,75.43
4000,0.9167,79.08
5000,0.6083,84.33
6000,0.6245,81.61
7000,0.7251,83.65
8000,0.9209,81.29
9000,1.1523,74.78
10000,1.155,74.68
11000,0.8908,72.27
12000,0.039,71.43
13000,-0.0063,70.7
14000,-0.0477,78.64
15000,0.0118,78.61
16000,0.0394,77.79
17000,0.2367,75.78
18000,0.1703,76.5
19000,0.2418,75.22
20000,0.3164,76.76
21000,0.2093,83.9
22000,0.1985,80.64
23000,0.5423,83.69
24000,0.2155,83.19
25000,0.1867,76.01
26000,0.0003,70.73
27000,0.0203,75.38
28000,-0.0169,69.43
29000,0.0187,69.6
