timestamp,gsr_z,hr_bpm
0,0.6043,73.72
1000,0.4144,68.0
2000,0.111,71.79
3000,0.0973,76.32
4000,0.4105,74.04
5000,1.0395,68.48
6000,1.2637,68.96
7000,1.3206,70.95
8000,0.6497,75.23
9000,0.9144,72.24
10000,0.75,74.94
11000,0.3674,81.23
12000,0.6773,79.85
13000,0.5211,76.55
14000,0.4271,76.54
15000,0.3416,77.31
16000,0.0402,77.05
17000,-0.0007,79.61
18000,0.0162,76.1
19000,0.0434,77.97
20000,-0.0282,79.85
21000,0.0455,83.28
22000,-0.0043,78.52
23000,0.0409,73.08
24000,-0.0134,70.99
25000,0.5752,71.48
26000,0.9229,68.74
27000,1.29,70.1
28000,0.7034,64.61
29000,0.0889,72.39
