timestamp,gsr_z,hr_bpm
0,0.9619,69.02
1000,1.3367,74.47
2000,1.2462,77.19
3000,1.6372,67.81
4000,1.8697,67.62
5000,1.4896,69.09
6000,2.3209,62.72
7000,2.3137,62.02
8000,2.3285,61.12
9000,2.2976,60.83
10000,2.2047,60.75
11000,2.1217,70.65
12000,1.5809,68.39
13000,1.9043,67.01
14000,2.2182,68.68
15000,2.207,72.28
16000,2.0979,70.37
17000,1.5957,73.79
18000,2.317,76.37
19000,2.2919,75.74
20000,2.2857,71.32
21000,2.3171,70.71
22000,2.3021,64.65
23000,2.0448,71.07
24000,1.8344,76.99
25000,1.5308,69.77
26000,1.2189,74.79
27000,0.9527,74.74
28000,0.8662,74.74
29000,1.2817,72.81
