timestamp,gsr_z,hr_bpm
0,0.8929,58.92
1000,1.1591,64.09
2000,1.2307,64.73
3000,1.3078,61.05
4000,0.942,61.59
5000,0.6243,63.85
6000,1.047,58.82
7000,1.2571,59.34
8000,1.0357,64.11
9000,0.9109,64.16
10000,1.2522,63.2
11000,1.2365,68.04
12000,1.1189,64.73
13000,0.5367,59.18
14000,1.2001,63.83
15000,1.4193,63.15
16000,1.4237,62.43
17000,1.6466,63.74
18000,1.6229,63.2
19000,1.7169,59.31
20000,1.6528,58.92
21000,2.2375,61.22
22000,2.334,59.31
23000,2.2947,59.0
24000,2.0681,60.89
25000,2.2653,62.21
26000,1.9497,62.83
27000,2.2513,62.92
28000,2.2926,67.3
29000,2.1963,64.27
