timestamp,gsr_z,hr_bpm
0,0.3143,80.33
1000,0.1814,81.69
2000,0.4332,84.2
3000,0.3119,83.57
4000,0.0877,79.76
5000,0.468,76.09
6000,0.862,77.25
7000,1.1477,78.79
8000,1.0104,80.04
9000,0.4838,74.63
10000,0.2896,78.66
11000,0.1518,78.52
12000,0.032,80.6
13000,-0.0445,81.53
14000,0.0444,79.09
15000,-0.0116,72.39
16000,-0.019,73.65
17000,0.3042,80.78
18000,-0.0035,79.04
19000,0.0146,77.7
20000,0.299,71.93
21000,-0.0511,73.88
22000,-0.0423,76.54
23000,-0.0832,84.72
24000,0.0056,83.02
25000,-0.0257,81.16
26000,-0.0208,83.4
27000,-0.036,81.08
28000,0.0253,82.99
29000,0.0439,81.54
