timestamp,gsr_z,hr_bpm
0,1.0365,65.5
1000,0.9051,63.25
2000,1.0772,66.44
3000,2.3421,60.68
4000,2.2866,66.67
5000,2.3329,67.52
6000,2.2929,72.34
7000,2.3134,62.26
8000,2.0805,63.31
9000,2.2772,63.85
10000,2.1609,58.9
11000,2.2362,58.66
12000,2.3128,61.31
13000,2.0612,58.66
14000,2.2595,58.95
15000,2.3007,64.67
16000,2.3153,67.81
17000,2.2293,65.63
18000,2.261,67.99
19000,2.2701,67.9
20000,2.2858,62.73
21000,2.3179,63.11
22000,2.3205,62.79
23000,2.2563,61.83
24000,2.2905,61.14
25000,2.2707,63.55
26000,2.2975,62.07
27000,2.3023,59.21
28000,2.3357,60.21
29000,2.2652,60.57
