timestamp,gsr_z,hr_bpm
0,1.1831,82.01
1000,1.4774,78.51
2000,1.3669,68.68
3000,1.2971,69.1
4000,1.4037,69.07
5000,2.1012,67.53
6000,2.2224,69.64
7000,1.7297,71.19
8000,1.202,74.47
9000,0.7677,69.06
10000,1.028,68.88
11000,1.9343,67.41
12000,2.0342,66.27
13000,2.0785,69.88
14000,2.3098,68.55
15000,2.2831,68.61
16000,2.3053,66.28
17000,2.269,71.24
18000,2.3045,68.14
19000,2.3113,65.01
20000,2.3354,69.89
21000,2.3347,72.3
22000,2.3033,66.24
23000,2.3427,65.77
24000,2.3154,66.29
25000,2.2718,65.58
26000,2.3064,62.54
27000,2.2821,64.27
28000,2.2923,66.52
29000,2.3583,63.48
