timestamp,gsr_z,hr_bpm
0,1.157,70.51
1000,1.1079,75.92
2000,0.8902,78.34
3000,1.4083,69.38
4000,1.394,71.33
5000,1.3147,67.53
6000,1.2314,69.25
7000,1.1394,67.53
8000,1.4388,67.18
9000,1.0839,69.97
10000,0.3424,75.96
11000,0.3631,75.69
12000,1.0406,76.9
13000,1.0522,75.27
14000,1.3019,71.03
15000,1.655,76.28
16000,1.6695,76.43
17000,1.0401,74.94
18000,0.3118,75.3
19000,0.6455,76.16
20000,0.1022,73.19
21000,0.1058,68.18
22000,0.0086,67.23
23000,0.0524,71.15
24000,0.0118,73.87
25000,0.0237,72.51
26000,0.3372,74.07
27000,0.3282,71.0
28000,-0.042,72.43
29000,0.0156,75.16
