timestamp,gsr_z,hr_bpm
0,0.9001,69.27
1000,0.7245,72.14
2000,1.4066,70.72
3000,1.5887,67.65
4000,1.5376,67.29
5000,1.7152,70.24
6000,1.7193,71.03
7000,1.1944,70.14
8000,1.4556,67.36
9000,1.1818,69.74
10000,1.2321,72.39
11000,0.9833,75.74
12000,0.8843,77.6
13000,0.6983,72.92
14000,0.1831,72.66
15000,0.0279,74.0
16000,0.0312,78.18
17000,-0.0177,69.67
18000,0.0683,69.84
19000,0.2062,71.5
20000,0.1291,78.91
21000,0.0777,71.82
22000,0.014,66.56
23000,0.1883,68.81
24000,-0.0375,72.77
25000,-0.0184,71.89
26000,-0.0228,66.87
27000,0.0214,67.05
28000,0.0294,65.42
29000,0.0152,70.35
