timestamp,gsr_z,hr_bpm
0,0.9005,65.08
1000,1.0678,62.47
2000,0.6266,66.71
3000,0.3608,69.98
4000,0.649,64.16
5000,0.6265,60.18
6000,0.6204,64.87
7000,0.5881,69.5
8000,0.1793,72.11
9000,0.3696,71.69
10000,0.5975,69.11
11000,0.0725,72.39
12000,0.0545,76.88
13000,0.0334,76.5
14000,0.0373,71.09
15000,0.0268,75.26
16000,0.3194,76.37
17000,0.0166,78.84
18000,-0.0538,76.28
19000,-0.0273,73.43
20000,0.0204,77.61
21000,0.0235,76.18
22000,-0.0266,79.86
23000,0.0107,73.52
24000,-0.033,69.43
25000,-0.0002,72.95
26000,-0.0174,73.37
27000,-0.0617,67.22
28000,-0.0373,68.3
29000,-0.0065,73.17
