timestamp,gsr_z,hr_bpm
0,0.788,83.52
1000,1.0989,83.92
2000,1.6509,82.15
3000,1.3821,83.28
4000,1.2212,84.17
5000,1.0258,84.02
6000,1.1816,81.48
7000,1.1223,80.62
8000,0.8352,82.38
9000,0.3839,78.74
10000,0.3925,76.35
11000,0.4204,81.18
12000,0.0252,81.35
13000,-0.0083,77.76
14000,0.0079,79.46
15000,-0.0175,83.19
16000,0.015,83.05
17000,0.0221,80.23
18000,0.0183,83.86
19000,0.0077,84.07
20000,0.0787,83.17
21000,0.2957,82.45
22000,0.0024,78.58
23000,0.0202,78.27
24000,0.0001,73.08
25000,0.0162,72.38
26000,-0.0099,74.43
27000,-0.0218,71.79
28000,-0.0019,69.67
29000,-0.0494,71.89
