timestamp,gsr_z,hr_bpm
0,0.874,64.55
1000,0.6808,69.45
2000,0.7536,66.58
3000,0.8035,66.21
4000,0.9211,71.18
5000,0.7021,69.06
6000,0.8505,69.71
7000,0.9184,74.78
8000,0.5221,70.19
9000,0.5,67.78
10000,0.1146,73.47
11000,0.0204,71.89
12000,0.0244,68.34
13000,0.0094,67.76
14000,0.0064,70.43
15000,0.0986,68.01
16000,0.0716,67.37
17000,-0.0266,72.67
18000,0.0107,65.91
19000,0.0315,70.46
20000,0.0027,74.73
21000,0.0349,73.15
22000,-0.028,77.51
23000,0.0246,82.38
24000,-0.0012,73.95
25000,-0.0197,70.33
26000,-0.055,68.58
27000,0.0734,67.98
28000,0.0182,63.42
29000,-0.0277,70.01
