timestamp,gsr_z,hr_bpm
0,1.5715,82.93
1000,1.667,83.73
2000,2.2813,81.9
3000,2.2436,78.53
4000,2.3226,80.67
5000,2.2816,79.99
6000,2.1816,73.99
7000,2.2266,70.0
8000,2.2466,69.96
9000,2.1382,78.15
10000,1.7214,69.19
11000,1.2183,66.15
12000,0.954,73.15
13000,0.5145,72.12
14000,0.3408,67.95
15000,0.2126,69.15
16000,0.012,74.28
17000,-0.0103,73.67
18000,-0.003,71.91
19000,-0.002,73.84
20000,-0.0099,78.94
21000,-0.0068,75.8
22000,-0.0019,75.83
23000,0.0035,79.74
24000,0.0693,81.35
25000,0.033,76.4
26000,-0.0097,73.06
27000,0.0053,69.18
28000,-0.0247,71.83
29000,0.0286,68.24
