timestamp,gsr_z,hr_bpm
0,2.0138,79.96
1000,1.8531,80.13
2000,1.74,84.25
3000,1.676,80.07
4000,1.6401,79.4
5000,1.5196,78.36
6000,1.7972,78.19
7000,1.7719,71.36
8000,2.2477,66.25
9000,2.3196,70.74
10000,2.2777,73.3
11000,2.2584,76.0
12000,2.1183,70.62
13000,2.3188,74.63
14000,2.2615,74.91
15000,2.281,81.99
16000,2.2738,79.01
17000,2.3108,76.5
18000,2.32,71.66
19000,2.299,73.67
20000,2.3288,76.68
21000,2.2754,71.92
22000,2.3211,65.31
23000,2.323,68.71
24000,2.2961,69.26
25000,2.2886,63.55
26000,2.3047,64.95
27000,2.2893,68.1
28000,2.3076,69.53
29000,2.2864,70.95
