timestamp,gsr_z,hr_bpm
0,1.4915,70.69
1000,1.3805,69.11
2000,1.3297,67.79
3000,1.153,65.97
4000,1.6402,68.74
5000,1.7771,70.06
6000,1.8487,67.48
7000,1.7146,60.77
8000,1.8303,61.95
9000,1.6762,61.95
10000,2.1608,58.71
11000,2.285,61.64
12000,2.3215,64.37
13000,2.3166,66.96
14000,2.3006,70.53
15000,2.3126,70.65
16000,2.35,73.76
17000,2.3038,70.73
18000,2.2843,70.04
19000,1.8995,73.3
20000,1.9703,63.66
21000,1.8891,59.17
22000,1.5507,63.05
23000,0.7718,60.1
24000,0.7983,59.91
25000,0.7417,63.05
26000,0.2299,67.82
27000,0.0485,64.57
28000,0.0147,63.26
29000,-0.0127,63.69
