timestamp,gsr_z,hr_bpm
0,1.3241,71.59
1000,1.2431,72.11
2000,1.4892,72.45
3000,1.6272,73.56
4000,1.4829,68.74
5000,1.6376,67.71
6000,1.6133,60.91
7000,1.1908,58.69
8000,1.2662,61.05
9000,1.1712,60.84
10000,0.635,59.69
11000,0.596,58.9
12000,0.6874,60.64
13000,0.3611,60.97
14000,0.3474,64.29
15000,0.0286,65.2
16000,0.1819,65.65
17000,0.0533,61.95
18000,0.0318,62.53
19000,0.0262,62.22
20000,-0.0254,64.76
21000,-0.0439,66.07
22000,0.0098,66.24
23000,0.0705,66.37
24000,-0.0206,64.91
25000,0.0289,60.25
26000,0.0102,58.61
27000,-0.0046,59.31
28000,0.1611,59.13
29000,0.0386,63.38
