timestamp,gsr_z,hr_bpm
0,0.7574,71.81
1000,0.7747,78.5
2000,0.5214,79.9
3000,0.5295,83.18
4000,0.6598,77.75
5000,0.7359,76.46
6000,0.9018,82.02
7000,1.1726,82.45
8000,1.2513,73.76
9000,1.4101,73.01
10000,1.0214,78.99
11000,1.8734,83.89
12000,2.3029,82.84
13000,2.3097,81.49
14000,2.0254,80.21
15000,2.2063,77.17
16000,2.3306,69.38
17000,2.0924,68.83
18000,2.26,69.53
19000,2.2106,67.11
20000,2.2206,64.58
21000,2.3303,65.11
22000,2.3138,65.68
23000,2.3564,68.64
24000,2.3186,70.2
25000,2.3003,66.13
26000,2.3544,65.09
27000,2.3169,74.97
28000,2.3617,75.44
29000,2.2805,73.48
