timestamp,gsr_z,hr_bpm
0,1.6611,72.2
1000,1.1347,69.26
2000,1.3053,67.05
3000,0.9624,67.5
4000,1.1147,69.1
5000,0.7341,70.69
6000,0.4374,72.34
7000,0.17,69.83
8000,-0.0609,68.61
9000,-0.0291,65.53
10000,0.0439,68.75
11000,0.3667,69.55
12000,0.1758,68.9
13000,0.3987,68.64
14000,0.3436,69.88
15000,0.6222,70.64
16000,0.5508,67.64
17000,0.1035,65.21
18000,-0.0438,69.88
19000,-0.054,74.08
20000,-0.0178,74.16
21000,-0.0158,70.29
22000,-0.004,70.13
23000,-0.051,72.61
24000,0.0763,74.39
25000,0.0311,77.96
26000,-0.0131,76.59
27000,0.0358,77.37
28000,0.0282,78.43
29000,-0.0131,81.21
