timestamp,gsr_z,hr_bpm
0,0.776,69.06
1000,1.1733,74.55
2000,0.6982,71.79
3000,0.8501,66.6
4000,0.7871,72.28
5000,0.8195,70.46
6000,1.2059,75.69
7000,1.0999,71.77
8000,1.2327,72.21
9000,1.4887,72.47
10000,1.9252,70.23
11000,1.7839,66.05
12000,2.2936,68.19
13000,2.1048,71.32
14000,2.2185,74.16
15000,2.3215,68.32
16000,2.229,66.3
17000,1.8929,74.43
18000,2.0269,78.09
19000,2.2774,76.16
20000,2.2538,71.06
21000,2.2576,74.25
22000,2.2544,73.03
23000,2.3119,74.98
24000,2.3346,72.61
25000,2.3014,75.89
26000,2.2848,83.16
27000,2.3193,82.38
28000,2.3162,76.11
29000,2.3218,78.32
