timestamp,gsr_z,hr_bpm
0,1.3365,65.86
1000,1.2151,63.44
2000,1.34,58.69
3000,0.7614,61.08
4000,0.7612,64.03
5000,0.6935,67.32
6000,1.1491,64.28
7000,1.2341,65.71
8000,0.7926,71.79
9000,0.3055,76.45
10000,0.3727,76.01
11000,-0.0049,71.65
12000,0.3392,70.95
13000,0.4716,71.13
14000,0.4455,77.53
15000,-0.0369,72.8
16000,0.2787,74.71
17000,0.2242,75.87
18000,0.5672,74.4
19000,0.1957,69.98
20000,0.1763,68.94
21000,0.1242,67.36
22000,-0.0067,70.14
23000,-0.0364,70.36
24000,0.0356,65.12
25000,0.0331,68.54
26000,0.0022,67.19
27000,-0.0637,68.7
28000,0.025,68.37
29000,-0.0242,70.19
