timestamp,gsr_z,hr_bpm
0,1.2244,63.16
1000,1.4104,63.66
2000,1.5087,62.16
3000,1.6877,60.66
4000,2.3153,59.78
5000,2.3242,61.38
6000,2.2649,65.98
7000,2.2902,66.92
8000,2.3477,68.7
9000,2.2536,68.55
10000,2.0289,67.18
11000,1.917,72.27
12000,2.1099,70.08
13000,2.2429,68.92
14000,1.953,65.1
15000,1.8667,59.85
16000,2.2138,58.87
17000,2.3427,58.62
18000,2.2274,64.68
19000,2.2809,66.09
20000,2.0429,64.39
21000,2.3413,63.94
22000,2.2404,69.42
23000,2.0152,73.65
24000,2.3776,69.08
25000,2.2184,68.68
26000,2.2909,64.11
27000,2.324,63.37
28000,2.3483,68.47
29000,2.3303,73.49
