timestamp,gsr_z,hr_bpm
0,0.3563,82.13
1000,0.5713,79.65
2000,0.6024,79.57
3000,1.0101,79.94
4000,1.5543,83.76
5000,1.5462,82.34
6000,1.3907,81.79
7000,1.1591,81.7
8000,1.1215,83.4
9000,0.6123,78.74
10000,0.6557,80.21
11000,1.051,83.69
12000,0.9998,83.38
13000,2.0654,78.96
14000,2.2843,81.09
15000,2.3081,81.38
16000,2.2755,84.37
17000,2.3226,81.65
18000,2.2778,82.46
19000,2.2799,83.99
20000,2.3295,78.63
21000,2.2914,75.82
22000,2.309,75.76
23000,2.2848,75.79
24000,2.2645,72.67
25000,2.2974,77.83
26000,2.2902,81.41
27000,2.2599,77.02
28000,2.3563,77.11
29000,2.316,75.74
