timestamp,gsr_z,hr_bpm
0,0.2527,76.43
1000,0.0834,78.74
2000,-0.0035,75.36
3000,0.3943,70.25
4000,0.4017,72.97
5000,0.4046,73.43
6000,0.8734,73.89
7000,1.7596,73.58
8000,2.0882,74.6
9000,2.2162,77.16
10000,1.8272,82.21
11000,1.4854,80.53
12000,1.1837,80.27
13000,1.4906,82.22
14000,1.0596,77.03
15000,0.7175,76.84
16000,0.5497,74.16
17000,0.2697,67.22
18000,-0.0354,66.31
19000,0.048,66.53
20000,0.0131,68.07
21000,0.1485,69.19
22000,-0.0034,69.56
23000,-0.0263,68.65
24000,0.0098,68.24
25000,-0.0523,68.34
26000,-0.0666,70.95
27000,0.049,74.08
28000,0.0084,77.13
29000,-0.0087,73.27
