timestamp,gsr_z,hr_bpm
0,0.6351,74.69
1000,0.5325,73.89
2000,0.7489,68.58
3000,0.9074,59.62
4000,0.9288,60.38
5000,1.0929,64.57
6000,1.1916,64.12
7000,1.1791,62.96
8000,0.5847,62.4
9000,0.5467,62.11
10000,0.5312,64.45
11000,0.2431,62.21
12000,0.3039,63.61
13000,-0.0256,66.78
14000,0.5882,65.32
15000,0.2818,69.8
16000,0.0284,67.23
17000,0.3611,61.33
18000,0.5068,63.64
19000,0.4448,67.27
20000,0.1597,63.41
21000,0.6222,66.11
22000,0.3647,68.14
23000,0.5996,65.76
24000,0.4849,66.95
25000,0.4375,64.93
26000,0.1524,65.6
27000,0.2797,68.85
28000,0.2175,69.56
29000,0.0544,69.11
