timestamp,gsr_z,hr_bpm
0,0.9818,60.51
1000,1.1964,58.4
2000,1.1849,59.43
3000,1.5768,58.48
4000,1.4928,61.17
5000,1.4421,60.77
6000,1.42,58.83
7000,1.5931,58.62
8000,1.4019,58.89
9000,1.5248,62.0
10000,1.272,65.09
11000,1.4331,66.94
12000,1.4533,67.12
13000,2.3369,69.65
14000,2.3309,70.81
15000,2.2997,72.95
16000,2.2809,70.57
17000,2.2906,72.46
18000,2.2843,77.54
19000,2.2873,75.7
20000,2.272,74.25
21000,2.3127,74.19
22000,2.278,71.8
23000,2.3428,71.16
24000,2.3021,70.6
25000,2.2926,70.98
26000,2.3358,70.94
27000,2.3376,69.09
28000,2.2838,72.74
29000,2.3359,74.24
