timestamp,gsr_z,hr_bpm
0,0.6609,59.23
1000,0.7873,61.1
2000,0.9312,63.4
3000,0.6805,60.61
4000,1.2419,61.18
5000,1.011,59.05
6000,1.1659,58.77
7000,1.3873,68.09
8000,1.6857,69.52
9000,1.5844,62.79
10000,1.1519,66.48
11000,0.9983,64.14
12000,1.4306,64.04
13000,1.7328,66.97
14000,1.9141,67.25
15000,1.6089,62.17
16000,1.5797,64.37
17000,1.0987,61.38
18000,1.7452,62.68
19000,2.1569,64.95
20000,2.313,65.49
21000,2.2854,67.39
22000,2.2361,63.13
23000,2.0728,60.87
24000,2.2469,65.45
25000,2.3075,67.0
26000,2.2996,61.24
27000,2.1998,72.53
28000,2.3749,72.17
29000,2.0292,67.0
