timestamp,gsr_z,hr_bpm
0,0.4584,67.29
1000,0.27,61.05
2000,0.276,58.89
3000,0.2372,58.75
4000,0.1912,60.16
5000,0.1864,62.47
6000,0.703,58.96
7000,1.0942,59.12
8000,1.3734,59.35
9000,1.1895,59.75
10000,1.9831,61.01
11000,2.1177,58.98
12000,2.3084,59.28
13000,2.2625,59.6
14000,2.2734,60.58
15000,1.9343,60.39
16000,1.5636,63.55
17000,1.1,61.38
18000,0.9535,67.98
19000,0.6322,71.7
20000,0.5117,71.15
21000,0.1444,65.74
22000,-0.0387,62.1
23000,0.0396,63.6
24000,0.0219,67.53
25000,0.1076,64.93
26000,0.0937,65.82
27000,-0.0041,60.16
28000,-0.0219,63.3
29000,-0.0002,71.56
