timestamp,gsr_z,hr_bpm
0,0.6932,75.44
1000,0.6454,77.9
2000,0.4941,79.18
3000,0.5899,75.05
4000,1.0205,71.11
5000,0.6313,72.03
6000,0.6265,75.99
7000,0.2503,79.24
8000,-0.0232,77.74
9000,-0.0211,81.77
10000,0.0095,81.37
11000,-0.0187,78.55
12000,0.1556,79.64
13000,-0.0222,74.87
14000,-0.0087,79.76
15000,0.02,77.55
16000,0.0289,75.65
17000,-0.0235,73.97
18000,-0.0276,76.28
19000,-0.0183,78.24
20000,0.0146,75.4
21000,0.0125,79.27
22000,0.0524,77.64
23000,0.0002,78.36
24000,-0.0094,78.73
25000,-0.0516,78.21
26000,-0.0257,82.36
27000,-0.0167,78.44
28000,-0.0241,76.89
29000,-0.0403,74.35
