timestamp,gsr_z,hr_bpm
0,0.8699,69.25
1000,0.3118,68.69
2000,0.4633,68.4
3000,0.0903,66.43
4000,0.0868,62.15
5000,0.5761,68.01
6000,0.548,62.7
7000,0.2082,63.4
8000,0.7318,64.5
9000,1.2998,68.24
10000,1.2033,65.13
11000,1.1277,70.85
12000,0.8398,69.12
13000,0.5882,67.7
14000,0.3628,66.81
15000,0.0501,63.56
16000,0.0338,62.26
17000,-0.0142,68.75
18000,-0.0068,76.4
19000,0.0128,70.92
20000,-0.0351,70.01
21000,0.0262,70.44
22000,-0.0192,68.56
23000,-0.0118,67.78
24000,0.0221,68.47
25000,-0.0055,67.89
26000,-0.0221,65.31
27000,0.0594,67.83
28000,0.0082,67.42
29000,0.0011,67.41
