timestamp,gsr_z,hr_bpm
0,1.2965,60.96
1000,1.5204,60.69
2000,1.5392,61.81
3000,1.4097,64.65
4000,1.0065,67.26
5000,0.6988,66.35
6000,0.4204,66.77
7000,0.2664,70.71
8000,-0.0356,68.87
9000,0.0233,65.41
10000,0.0215,64.48
11000,0.0159,67.83
12000,-0.0098,64.19
13000,0.0247,66.13
14000,-0.0061,62.45
15000,0.196,60.86
16000,0.0012,59.45
17000,-0.0113,58.87
18000,-0.0057,61.13
19000,0.0746,64.73
20000,-0.003,61.48
21000,-0.0402,65.75
22000,-0.0024,67.67
23000,0.0018,66.85
24000,0.0036,71.31
25000,-0.0349,71.38
26000,-0.0068,72.93
27000,0.0378,69.25
28000,-0.0001,66.0
29000,0.0047,69.07
