timestamp,gsr_z,hr_bpm
0,0.0142,76.34
1000,0.0575,72.72
2000,0.3191,69.31
3000,0.3878,66.58
4000,0.823,65.41
5000,1.0378,67.74
6000,0.7457,68.29
7000,0.5918,64.31
8000,0.2584,66.57
9000,0.1559,71.81
10000,0.0084,71.92
11000,0.2676,62.28
12000,0.0728,62.98
13000,0.7541,65.48
14000,1.1774,60.17
15000,0.7103,60.41
16000,1.0578,65.31
17000,1.0595,63.01
18000,1.0764,63.17
19000,0.9484,66.5
20000,1.0355,61.77
21000,0.6186,64.97
22000,0.1798,70.7
23000,-0.0017,69.53
24000,-0.0167,69.46
25000,0.0381,73.29
26000,-0.0464,67.41
27000,0.0433,65.65
28000,-0.0205,62.64
29000,0.0004,61.42
