timestamp,gsr_z,hr_bpm
0,1.1644,63.85
1000,1.1063,72.17
2000,1.2779,72.18
3000,1.6237,68.95
4000,1.4186,71.0
5000,1.959,66.28
6000,1.9541,61.49
7000,2.3196,64.51
8000,2.3289,65.16
9000,1.774,66.31
10000,1.8428,65.74
11000,1.7006,67.7
12000,2.2177,67.58
13000,2.2657,63.3
14000,2.162,64.89
15000,2.2916,67.23
16000,2.3054,63.21
17000,2.2563,61.66
18000,2.2529,69.01
19000,2.319,65.71
20000,2.2782,64.94
21000,2.2975,67.46
22000,2.27,68.85
23000,2.2709,63.11
24000,2.0884,65.29
25000,1.9893,73.91
26000,2.2987,74.68
27000,2.3249,73.22
28000,2.2598,74.28
29000,2.2925,72.28
