timestamp,gsr_z,hr_bpm
0,0.8321,67.11
1000,0.6214,66.67
2000,0.5655,68.27
3000,0.5043,70.9
4000,0.0354,68.91
5000,0.0033,64.7
6000,0.2012,63.01
7000,0.1633,62.52
8000,0.0394,61.32
9000,-0.0507,62.36
10000,0.0237,63.5
11000,-0.0114,63.75
12000,0.4523,65.93
13000,0.5718,67.99
14000,0.4308,68.98
15000,-0.0182,66.96
16000,-0.0482,68.75
17000,0.0004,71.39
18000,0.0598,76.11
19000,0.601,77.0
20000,1.3751,76.28
21000,1.3661,76.09
22000,1.1874,74.59
23000,0.9119,72.15
24000,0.775,73.25
25000,0.049,74.44
26000,-0.0037,71.78
27000,-0.0626,69.24
28000,0.0247,70.37
29000,0.0199,75.19
