timestamp,gsr_z,hr_bpm
0,0.6425,76.71
1000,0.7537,67.9
2000,0.6457,70.69
3000,0.7277,78.37
4000,1.0993,77.05
5000,1.3795,74.06
6000,1.3849,70.29
7000,1.4175,75.49
8000,2.1265,77.13
9000,2.22,74.07
10000,1.8285,70.75
11000,1.9127,72.73
12000,2.0055,75.91
13000,2.2868,75.75
14000,2.2805,72.25
15000,2.2777,72.72
16000,2.3542,76.63
17000,2.2771,78.25
18000,2.3507,75.91
19000,2.3127,73.59
20000,2.3055,77.87
21000,2.2737,75.55
22000,2.2776,77.42
23000,2.2881,75.11
24000,2.3091,75.5
25000,2.3337,78.27
26000,2.3284,82.63
27000,2.2906,79.73
28000,2.3256,83.76
29000,2.2955,83.31
