timestamp,gsr_z,hr_bpm
0,0.8475,69.35
1000,0.9387,70.0
2000,1.1541,74.53
3000,1.004,72.84
4000,0.6644,73.71
5000,0.8338,74.97
6000,0.488,76.74
7000,0.8295,78.07
8000,0.4619,71.99
9000,0.1416,73.4
10000,0.264,76.11
11000,0.009,71.0
12000,0.0365,68.82
13000,0.1353,74.58
14000,0.0201,74.44
15000,0.0295,69.19
16000,0.2583,62.63
17000,0.0318,64.71
18000,0.0568,65.74
19000,-0.0152,60.11
20000,-0.0003,60.99
21000,-0.0089,61.41
22000,0.0166,62.0
23000,-0.0329,62.04
24000,0.0715,71.73
25000,-0.0038,69.78
26000,0.0579,64.03
27000,-0.0054,63.67
28000,0.0002,65.18
29000,0.048,64.97
