timestamp,gsr_z,hr_bpm
0,0.9357,60.44
1000,0.8019,58.52
2000,0.4651,59.06
3000,0.9487,60.89
4000,1.4849,61.54
5000,1.3929,63.01
6000,1.6423,64.15
7000,2.1364,66.53
8000,2.1369,69.38
9000,2.3819,66.63
10000,2.2377,63.63
11000,2.3279,67.98
12000,2.1855,67.72
13000,2.3145,59.99
14000,2.3204,60.2
15000,2.2577,60.65
16000,2.2943,64.79
17000,2.3191,63.18
18000,2.2995,63.14
19000,2.2964,60.38
20000,2.3401,60.61
21000,2.2952,58.71
22000,2.2725,58.51
23000,2.3949,60.06
24000,2.0762,60.0
25000,2.2957,61.03
26000,2.3015,60.54
27000,2.2735,60.46
28000,2.2714,63.89
29000,2.2908,65.71
