timestamp,gsr_z,hr_bpm
0,0.5119,63.44
1000,0.8814,61.12
2000,1.345,61.8
3000,1.6582,66.6
4000,1.6627,69.61
5000,1.3969,69.18
6000,1.1622,66.4
7000,1.0899,69.97
8000,0.7983,70.02
9000,0.6025,66.5
10000,-0.015,66.17
11000,0.2219,64.61
12000,-0.0416,67.56
13000,-0.0235,68.1
14000,-0.0072,62.98
15000,-0.002,60.52
16000,0.2033,67.08
17000,0.2732,72.84
18000,0.0128,67.33
19000,-0.0656,66.44
20000,-0.023,66.37
21000,-0.0031,67.79
22000,0.0194,65.9
23000,0.0311,63.99
24000,0.0997,62.53
25000,0.0291,58.96
26000,-0.0242,61.23
27000,-0.0336,59.37
28000,0.0234,61.52
29000,0.0314,62.63
