timestamp,gsr_z,hr_bpm
0,1.1061,66.27
1000,0.4956,59.41
2000,0.8591,58.74
3000,0.9149,58.66
4000,0.6849,59.95
5000,0.1892,61.5
6000,0.4086,60.25
7000,0.552,58.89
8000,0.8732,59.51
9000,0.4474,59.78
10000,0.9587,67.4
11000,0.5343,67.86
12000,0.4137,64.24
13000,0.0764,61.21
14000,0.267,64.39
15000,0.5871,73.02
16000,0.2317,74.25
17000,0.3848,66.74
18000,0.6612,66.51
19000,0.7305,65.54
20000,0.795,69.03
21000,0.5684,66.57
22000,0.6484,67.16
23000,0.2283,68.75
24000,0.0091,68.67
25000,0.1482,68.47
26000,0.122,66.74
27000,0.4872,62.93
28000,0.3065,59.44
29000,0.046,59.09
