timestamp,gsr_z,hr_bpm
0,0.1875,72.83
1000,0.0433,74.7
2000,0.4786,79.68
3000,0.4233,81.39
4000,0.5651,82.69
5000,0.0302,77.23
6000,0.1969,80.25
7000,0.5678,83.77
8000,0.78,81.73
9000,0.7841,80.21
10000,1.3999,78.98
11000,1.6749,80.39
12000,2.039,76.02
13000,2.1515,71.74
14000,2.2612,71.16
15000,2.29,70.49
16000,2.3083,70.7
17000,2.2756,69.33
18000,2.3294,68.4
19000,2.3423,66.63
20000,2.2982,64.71
21000,2.3076,71.4
22000,2.1538,68.71
23000,2.3053,67.76
24000,2.3129,71.24
25000,2.248,74.22
26000,2.2961,70.07
27000,2.2535,64.52
28000,2.2862,69.95
29000,2.3041,71.69
