timestamp,gsr_z,hr_bpm
0,1.1069,60.17
1000,1.1326,63.02
2000,1.1575,67.16
3000,1.0474,69.78
4000,1.2257,64.41
5000,2.0017,66.19
6000,2.1677,70.84
7000,2.2382,69.56
8000,2.3458,64.48
9000,2.257,60.14
10000,2.2573,63.27
11000,2.2525,63.62
12000,2.2748,68.57
13000,2.2843,62.16
14000,2.3476,65.22
15000,2.2648,67.61
16000,2.272,70.92
17000,2.3161,71.61
18000,2.2885,71.52
19000,2.3262,74.62
20000,2.1111,76.92
21000,2.3058,78.7
22000,2.2835,74.33
23000,2.2933,70.57
24000,2.2493,70.11
25000,2.3309,69.37
26000,2.2917,68.18
27000,2.32,65.15
28000,2.2932,63.41
29000,2.3225,61.08
