timestamp,gsr_z,hr_bpm
0,1.0535,70.32
1000,1.8997,64.41
2000,2.0795,66.31
3000,2.3073,63.48
4000,2.0606,62.43
5000,2.1915,64.79
6000,2.2684,67.76
7000,2.3085,69.24
8000,1.6532,69.1
9000,1.6017,70.64
10000,1.1124,65.48
11000,0.9066,60.16
12000,0.9285,66.59
13000,0.8451,69.55
14000,0.5013,71.48
15000,0.8145,76.35
16000,0.8429,80.76
17000,0.1251,79.33
18000,-0.0033,78.39
19000,0.0682,79.32
20000,0.0136,81.02
21000,0.0451,80.24
22000,-0.0212,79.22
23000,-0.0387,82.24
24000,-0.0033,82.16
25000,0.0139,78.15
26000,-0.0193,83.86
27000,-0.0422,83.27
28000,0.2736,81.99
29000,-0.0289,82.84
