timestamp,gsr_z,hr_bpm
0,0.5645,60.33
1000,0.6374,61.08
2000,0.7044,62.1
3000,0.9674,59.28
4000,1.2495,61.64
5000,1.3099,62.02
6000,1.4618,70.59
7000,1.2953,69.9
8000,1.7928,68.38
9000,1.5608,66.12
10000,1.8229,66.04
11000,1.7106,64.89
12000,2.0034,65.32
13000,1.8902,68.76
14000,2.2451,71.15
15000,2.3312,69.72
16000,2.291,71.25
17000,2.1099,70.86
18000,2.3539,68.12
19000,2.3036,63.98
20000,2.2999,62.26
21000,2.3122,61.57
22000,2.3111,62.33
23000,2.3087,58.65
24000,2.1036,62.81
25000,2.3235,67.16
26000,2.3188,67.58
27000,2.2746,63.0
28000,2.3385,59.6
29000,2.2562,59.02
