timestamp,gsr_z,hr_bpm
0,0.648,73.7
1000,0.9807,73.12
2000,1.353,73.26
3000,1.1915,77.78
4000,0.5892,81.09
5000,0.7913,79.81
6000,0.6505,78.59
7000,1.1174,79.6
8000,0.9604,74.38
9000,0.735,77.79
10000,0.587,82.83
11000,0.3859,72.47
12000,-0.0416,67.44
13000,0.2495,69.19
14000,0.0747,67.09
15000,-0.029,69.89
16000,0.0411,73.11
17000,0.0179,73.77
18000,0.2724,73.36
19000,-0.0352,72.65
20000,0.0532,73.12
21000,-0.0214,73.72
22000,0.0394,73.8
23000,-0.0095,72.5
24000,-0.0109,69.48
25000,-0.0096,70.94
26000,0.0149,73.98
27000,0.0469,70.29
28000,0.0156,68.16
29000,-0.0045,71.99
