timestamp,gsr_z,hr_bpm
0,1.0927,65.64
1000,1.0257,68.53
2000,1.2041,75.22
3000,1.2867,73.5
4000,1.5577,70.99
5000,1.531,66.99
6000,1.4216,65.04
7000,1.2918,63.51
8000,1.4688,61.88
9000,1.435,59.27
10000,1.6873,59.05
11000,2.3128,66.14
12000,2.313,67.39
13000,2.2912,70.24
14000,2.2899,70.16
15000,2.2578,75.19
16000,2.2793,79.13
17000,2.2932,72.18
18000,2.3127,74.8
19000,2.325,78.14
20000,2.2484,80.8
21000,2.3627,71.7
22000,2.2909,70.09
23000,2.2552,73.43
24000,2.3319,72.91
25000,2.347,69.67
26000,2.2951,77.58
27000,2.2846,75.72
28000,2.2963,74.31
29000,2.3062,74.55
