timestamp,gsr_z,hr_bpm
0,0.8735,71.72
1000,0.5747,72.6
2000,0.6701,73.15
3000,0.9316,75.36
4000,0.7381,72.31
5000,0.4144,75.3
6000,0.7724,82.35
7000,0.5626,83.29
8000,0.2352,84.37
9000,-0.0085,83.18
10000,0.1024,79.38
11000,0.4291,80.43
12000,-0.0294,83.53
13000,0.3058,80.54
14000,0.7241,75.53
15000,0.9688,74.75
16000,1.0415,82.46
17000,0.9067,80.99
18000,0.6026,78.55
19000,0.1319,76.91
20000,0.0195,77.57
21000,0.0002,82.38
22000,0.0637,81.54
23000,-0.0156,76.66
24000,0.0168,74.05
25000,0.0088,77.06
26000,-0.018,82.36
27000,0.0262,78.06
28000,-0.0307,78.44
29000,0.0095,77.24
